Wall time,Step,Value
1711910320.0938823,32,0.007631928659975529
1711910452.6993582,80,0.003983218688517809
1711910487.7080069,96,0.004589230753481388
1711910678.1156628,192,0.0036981028970330954
1711910714.7916942,208,0.024442344903945923
1711910777.687093,256,0.01824934408068657
1711910795.1019623,272,0.005519352853298187
1711910866.4928045,320,0.0026091772597283125
1711910881.7010598,336,0.0025843032635748386
1711910899.8767037,352,0.004263174254447222
1711910947.690266,384,0.013553961180150509
1711910964.5316737,400,0.0027059498243033886
1711911047.2520719,448,0.0019909562543034554
1711911078.087791,464,0.00508631207048893
1711911238.4213028,560,0.0020879495423287153
1711911330.5301886,608,0.02326102741062641
1711911368.1423776,624,0.013073357753455639
1711911406.154968,640,0.016492681577801704
1711911450.4572365,656,0.014999167993664742
1711911489.1401846,672,0.0037129735574126244
1711911773.5374088,784,0.003653178922832012
1711911819.509182,800,0.0028698185924440622
1711911862.8751912,816,0.017930589616298676
1711911952.412424,848,0.01718699187040329
1711911997.881882,864,0.0016701231943443418
1711912085.992265,896,0.01461404375731945
1711912219.8636665,944,0.017255818471312523
1711912354.6902258,992,0.0020119361579418182
1711912398.143054,1008,0.0013816232094541192
1711912443.0858653,1024,0.0023988052271306515
1711912488.0889268,1040,0.0010381113970652223
1711912576.0154836,1072,0.002602373482659459
1711912612.6779563,1088,0.0014333061408251524
1711912657.517,1104,0.0024718118365854025
1711912702.3010871,1120,0.002440690528601408
1711912790.275856,1152,0.001768876682035625
1711912835.2454965,1168,0.01978454366326332
1711913106.0932083,1264,0.0015246968250721693
1711913195.7876966,1296,0.00386741291731596
1711913241.2943559,1312,0.0035645898897200823
1711913333.3218145,1344,0.002910295035690069
1711913466.2495024,1392,0.00352412648499012
1711913644.7122715,1456,0.0009477349813096225
1711913690.8416386,1472,0.002563564106822014
1711913914.7303646,1552,0.0012246007099747658
1711914097.1615381,1616,0.014423438347876072
1711914141.7026474,1632,0.005718219093978405
1711914281.7158003,1680,0.0006323936977423728
1711914419.9871404,1728,0.0010896632447838783
1711914466.640777,1744,0.017742926254868507
1711914558.6000128,1776,0.017582274973392487
1711914789.2298641,1856,0.0018853700021281838
1711914879.9461765,1888,0.0008799198549240828
1711915107.068057,1968,0.01938786171376705
1711915288.969037,2032,0.017504723742604256
1711915335.3338192,2048,0.0019633255433291197
1711915428.296194,2080,0.002192351734265685
1711915516.834402,2112,0.003708367934450507
1711915563.1613443,2128,0.002547418000176549
1711915609.561648,2144,0.0017999326810240746
1711915790.4243708,2208,0.035052407532930374
1711915838.5905309,2224,0.017527829855680466
1711916115.9039147,2320,0.0013750544749200344
1711916162.1806266,2336,0.0032115220092236996
1711916248.5617504,2368,0.0015016812831163406
1711916295.2624836,2384,0.015463043004274368
1711916434.074488,2432,0.0025065531954169273
1711916761.244425,2544,0.0009496725397184491
1711916854.3760676,2576,0.0032007177360355854
1711916900.1587865,2592,0.019892703741788864
1711916995.9087682,2624,0.0015404804144054651
1711917089.9533641,2656,0.015600267797708511
1711917368.702606,2752,0.016967888921499252
1711917415.7381692,2768,0.0026225405745208263
1711917463.4583035,2784,0.0018654490122571588
1711917606.6741886,2832,0.002339357975870371
1711917653.150465,2848,0.026434147730469704
1711917700.8588784,2864,0.0016721426509320736
1711917747.2416883,2880,0.000659575336612761
1711917839.6640136,2912,0.0017790761776268482
1711917886.4039283,2928,0.0023665495682507753
1711918026.5762658,2976,0.0013248121831566095
1711918073.5701022,2992,0.0010477994801476598
1711918113.0716374,3008,0.001768762245774269
1711918245.1449308,3056,0.0011873743496835232
1711918293.260188,3072,0.013797284103929996
1711918339.6012616,3088,0.02056814357638359
1711918385.8931646,3104,0.0010355600388720632
1711918522.8944077,3152,0.001041016192175448
1711918706.3945727,3216,0.002288156421855092
1711918745.7983348,3232,0.0027714185416698456
1711918840.7103906,3264,0.000888077775016427
1711918886.7419937,3280,0.0013031146954745054
1711918932.1114404,3296,0.01940293237566948
1711918976.7009788,3312,0.0009827610338106751
1711919068.2189248,3344,0.001739445491693914
1711919158.6879296,3376,0.01628343015909195
1711919249.1802208,3408,0.02598140761256218
1711919340.937867,3440,0.0012607744429260492
1711919430.7190673,3472,0.013283704407513142
1711919477.3706868,3488,0.0008266045479103923
1711919570.3707232,3520,0.018285783007740974
1711919614.7973235,3536,0.0008167850319296122
1711919660.4307513,3552,0.0015443910378962755
1711919706.70303,3568,0.015563404187560081
1711919752.5024967,3584,0.002105080522596836
1711919842.5357537,3616,0.001540894154459238
1711919887.4966547,3632,0.01830914430320263
1711920070.7657816,3696,0.0025153914466500282
1711920343.9065223,3792,0.001093177474103868
1711920438.1267512,3824,0.0017149168998003006
1711920483.317554,3840,0.017738107591867447
1711920528.4086943,3856,0.001299749594181776
1711920620.7400188,3888,0.0017693311674520373
1711920666.9007595,3904,0.001170483767054975
1711920756.9688647,3936,0.017723342403769493
1711920801.7864916,3952,0.001442914828658104
1711920848.2770083,3968,0.00179193913936615
1711920895.5771334,3984,0.0011194095714017749
1711921122.7092872,4064,0.002009561751037836
1711921167.9240906,4080,0.002074792981147766
1711921212.8047864,4096,0.01687231846153736
1711921350.106368,4144,0.0009671995649114251
1711921388.3791566,4160,0.038519226014614105
1711921433.4510128,4176,0.019309742376208305
1711921479.702518,4192,0.002937233541160822
1711921573.7212205,4224,0.02001614309847355
1711921943.2361119,4352,0.0021450717467814684
1711921991.242287,4368,0.0010013028513640165
1711922130.0094302,4416,0.002730286680161953
1711922223.0728846,4448,0.001877161324955523
1711922315.332839,4480,0.0015438563423231244
1711922407.4550462,4512,0.002157289069145918
1711922501.5681818,4544,0.03497247025370598
1711922547.8688545,4560,0.0022731912322342396
1711922639.6895823,4592,0.0008786047692410648
1711922732.2105882,4624,0.003085064934566617
1711922778.4374292,4640,0.0019567678682506084
1711922862.3235705,4672,0.0015562898479402065
1711923092.2196963,4752,0.0028118803165853024
1711923137.6282413,4768,0.019478291273117065
1711923185.357251,4784,0.0019250980112701654
1711923229.954881,4800,0.0015202994691208005
1711923599.3578832,4928,0.0013399780727922916
1711923690.0033543,4960,0.002649524249136448
1711923736.6797762,4976,0.0013603981351479888
1711923872.5456045,5024,0.004694757051765919
1711923916.8065152,5040,0.016678569838404655
1711924055.023897,5088,0.002964380197227001
1711924145.630181,5120,0.004392197355628014
1711924191.908995,5136,0.03557254374027252
1711924327.780474,5184,0.0024315782357007265
1711924419.517136,5216,0.0017592360964044929
1711924647.1525974,5296,0.032007474452257156
1711924693.1518738,5312,0.0040039741434156895
1711924737.9247053,5328,0.0022106687538325787
1711924782.7930534,5344,0.0026766762603074312
1711925008.677242,5424,0.0030725321266800165
1711925047.3513694,5440,0.014719242230057716
1711925119.7529151,5472,0.01732597127556801
1711925187.6131105,5520,0.0007922568474896252
1711925213.764182,5536,0.005598360672593117
1711925253.3475103,5552,0.0026739099994301796
1711925278.1138031,5568,0.0019258232787251472
1711925320.5769148,5600,0.001598051399923861
1711925385.6629682,5632,0.002432151697576046
1711925428.7981374,5664,0.001400382025167346
1711925447.0600708,5680,0.0008914188947528601
1711925466.3306513,5696,0.0029096067883074284
1711925573.1523461,5760,0.0021240091882646084
1711925653.0074272,5792,0.001025242148898542
1711925708.8695068,5824,0.0005742146749980748
1711925753.796837,5840,0.003136760788038373
1711925793.4802632,5856,0.0015103096375241876
